CCSDS_OMM_VERS:COMMENT:CREATION_DATE:ORIGINATOR:OBJECT_NAME:OBJECT_ID:CENTER_NAME:REF_FRAME:TIME_SYSTEM:MEAN_ELEMENT_THEORY:EPOCH:MEAN_MOTION:ECCENTRICITY:INCLINATION:RA_OF_ASC_NODE:ARG_OF_PERICENTER:MEAN_ANOMALY:EPHEMERIS_TYPE:CLASSIFICATION_TYPE:NORAD_CAT_ID:ELEMENT_SET_NO:REV_AT_EPOCH:BSTAR:MEAN_MOTION_DOT:MEAN_MOTION_DDOT:SEMIMAJOR_AXIS:PERIOD:APOAPSIS:PERIAPSIS:OBJECT_TYPE:RCS_SIZE:COUNTRY_CODE:LAUNCH_DATE:SITE:DECAY_DATE:FILE:GP_ID:TLE_LINE0:TLE_LINE1:TLE_LINE2:masa_en_orbita:clase_objeto
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:GALAXY 5:1992-013A:EARTH:TEME:UTC:SGP4:"2026-03-26T11:50:38.725728":0,99288612:0,00118049:13,3916:18,95:86,4085:101,6998:0:U:21906:999:4542:0,0:1e-08:0,0:42442,623:1450,317:36114,591:36014,385:PAYLOAD:LARGE:US:1992-03-14:AFETR::5100202:317181137:0 GALAXY 5:1 21906U 92013A   26085.49350377  .00000001  00000-0  00000-0 0  9993:2 21906  13.3916  18.9500 0011805  86.4085 101.6998  0.99288612 45426:1412,0:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-26T08:36:22":18 SPCS:ATLAS 1 CENTAUR R/B:1992-013B:EARTH:TEME:UTC:SGP4:"2026-03-25T22:10:33.919680":2,25605388:0,6952287:19,6347:324,4228:217,1733:342,8818:0:U:21907:999:28054:0,0:-2,47e-06:0,0:24556,635:638,283:35250,978:1106,023:ROCKET BODY:LARGE:US:1992-03-14:AFETR::5098149:317094774:0 ATLAS 1 CENTAUR R/B:1 21907U 92013B   26084.92400370 -.00000247  00000-0  00000+0 0  9992:2 21907  19.6347 324.4228 6952287 217.1733 342.8818  2.25605388280541:1840,0:Rocket Body
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-26T08:36:22":18 SPCS:DELTA 1 DEB:1975-052JR:EARTH:TEME:UTC:SGP4:"2026-03-25T22:46:57.507744":12,80820388:0,0328089:99,6356:91,4565:205,3403:188,0154:0:U:21910:999:61336:0,00068394:1,62e-06:0,0:7716,31:112,428:1591,339:1085,012:DEBRIS:SMALL:US:1975-06-12:AFWTR::5098149:317095275:0 DELTA 1 DEB:1 21910U 75052JR  26084.94927671  .00000162  00000-0  68394-3 0  9999:2 21910  99.6356  91.4565 0328089 205.3403 188.0154 12.80820388613366::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:CZ-4 DEB:1990-081CH:EARTH:TEME:UTC:SGP4:"2026-03-26T11:35:16.556928":14,35014296:0,00510009:98,3652:97,9595:133,9982:26,9136:0:U:21911:999:83863:0,00032411619:8,95e-06:0,0:7153,156:100,347:811,503:738,539:DEBRIS:SMALL:PRC:1990-09-03:TSC::5100202:317181639:0 CZ-4 DEB:1 21911U 90081CH  26085.48283052  .00000895  00000-0  32412-3 0  9992:2 21911  98.3652  97.9595 0051001 133.9982  26.9136 14.35014296838635::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-26T15:36:35":18 SPCS:COSMOS 1934 DEB:1988-023C:EARTH:TEME:UTC:SGP4:"2026-03-26T05:50:31.812864":13,85522534:0,0040089:82,9565:146,4952:91,9952:332,3692:0:U:21912:999:79024:0,000401:4,76e-06:0,0:7322,501:103,932:973,721:915,011:DEBRIS:MEDIUM:CIS:1988-03-22:PKMTR::5098983:317148166:0 COSMOS 1934 DEB:1 21912U 88023C   26085.24342376  .00000476  00000-0  40100-3 0  9993:2 21912  82.9565 146.4952 0040089  91.9952 332.3692 13.85522534790247::Payload Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:SL-14 DEB:1978-100AR:EARTH:TEME:UTC:SGP4:"2026-03-26T08:40:46.583328":12,00042851:0,00328371:82,5429:61,1812:35,0196:118,9638:0:U:21913:999:49832:0,0013752233:1,2e-06:0,0:8058,805:119,996:1707,133:1654,208:DEBRIS:SMALL:CIS:1978-10-26:PKMTR::5100202:317181640:0 SL-14 DEB:1 21913U 78100AR  26085.36165027  .00000120  00000-0  13752-2 0  9996:2 21913  82.5429  61.1812 0032837  35.0196 118.9638 12.00042851498329::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-26T10:28:28":18 SPCS:DELTA 1 DEB:1975-052JS:EARTH:TEME:UTC:SGP4:"2026-03-26T01:58:03.388224":12,13859203:0,06316067:99,4525:123,319:251,841:129,5036:0:U:21914:999:51634:0,00043892842:4,6e-07:0,0:7997,538:118,63:2124,533:1114,273:DEBRIS:SMALL:US:1975-06-12:AFWTR::5098523:317109215:0 DELTA 1 DEB:1 21914U 75052JS  26085.08198366  .00000046  00000-0  43893-3 0  9998:2 21914  99.4525 123.3190 0631607 251.8410 129.5036 12.13859203516345::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:SL-8 DEB:1991-009CB:EARTH:TEME:UTC:SGP4:"2026-03-26T18:27:02.708640":12,22322317:0,01187966:74,0798:288,3013:302,1529:189,0754:0:U:21918:999:56217:0,00091957027:8,5e-07:0,0:7960,579:117,809:1677,013:1487,875:DEBRIS:SMALL:CIS:1991-02-12:PKMTR::5100202:317181641:0 SL-8 DEB:1 21918U 91009CB  26085.76878135  .00000085  00000-0  91957-3 0  9993:2 21918  74.0798 288.3013 0118797 302.1529 189.0754 12.22322317562178::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-25T17:29:05":18 SPCS:SL-8 DEB:1991-009CC:EARTH:TEME:UTC:SGP4:"2026-03-25T08:13:54.471648":11,75208085:0,03592808:74,0649:206,0768:114,4862:279,0763:0:U:21919:999:49876:-0,0009866401:-8,1e-07:0,0:8171,943:122,531:2087,41:1500,206:DEBRIS:SMALL:CIS:1991-02-12:PKMTR::5096884:317005560:0 SL-8 DEB:1 21919U 91009CC  26084.34299157 -.00000081  00000-0 -98664-3 0  9998:2 21919  74.0649 206.0768 0359281 114.4862 279.0763 11.75208085498762::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:GORIZONT 25:1992-017A:EARTH:TEME:UTC:SGP4:"2026-03-26T10:38:36.102624":0,99856537:0,00243524:13,581:343,1979:111,5193:80,4396:0:U:21922:999:12411:0,0:2e-07:0,0:42281,544:1442,069:36006,375:35800,444:PAYLOAD:LARGE:CIS:1992-04-02:TTMTR::5100202:317181642:0 GORIZONT 25:1 21922U 92017A   26085.44347341  .00000020  00000-0  00000-0 0  9998:2 21922  13.5810 343.1979 0024352 111.5193  80.4396  0.99856537124110:2101,09:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:SL-12 R/B(2):1992-017D:EARTH:TEME:UTC:SGP4:"2026-03-26T10:19:26.311296":1,01090998:0,0021195:13,127:341,1794:64,1232:152,237:0:U:21925:999:12447:0,0:-1,8e-07:0,0:41936,629:1424,459:35647,379:35469,61:ROCKET BODY:LARGE:CIS:1992-04-02:TTMTR::5100202:317181142:0 SL-12 R/B(2):1 21925U 92017D   26085.43016564 -.00000018  00000-0  00000-0 0  9998:2 21925  13.1270 341.1794 0021195  64.1232 152.2370  1.01090998124475:2120,91:Rocket Body
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-17T10:38:38":18 SPCS:NAVSTAR 25 (USA 80):1992-019A:EARTH:TEME:UTC:SGP4:"2026-03-17T02:46:26.768640":1,87661396:0,00302775:55,0183:308,4363:347,293:208,0751:0:U:21930:999:23972:0,0:-2e-07:0,0:27764,203:767,339:21470,131:21302,005:PAYLOAD:LARGE:US:1992-04-10:AFETR::5088757:316177553:0 NAVSTAR 25 (USA 80):1 21930U 92019A   26076.11558760 -.00000020  00000-0  00000-0 0  9993:2 21930  55.0183 308.4363 0030277 347.2930 208.0751  1.87661396239726:921,7:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-26T10:28:28":18 SPCS:DELTA 1 DEB:1975-052JT:EARTH:TEME:UTC:SGP4:"2026-03-26T03:35:22.246656":13,23574098:0,01607696:99,3255:153,1791:144,9428:244,7615:0:U:21933:999:66125:0,00040860038:1,49e-06:0,0:7549,236:108,796:1292,47:1049,732:DEBRIS:SMALL:US:1975-06-12:AFWTR::5098523:317109218:0 DELTA 1 DEB:1 21933U 75052JT  26085.14956304  .00000149  00000-0  40860-3 0  9995:2 21933  99.3255 153.1791 0160770 144.9428 244.7615 13.23574098661254::
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:DELTA 1 DEB:1975-052JU:EARTH:TEME:UTC:SGP4:"2026-03-26T15:44:59.066016":12,93095629:0,02922186:99,6836:343,3332:197,089:190,6962:0:U:21934:999:63287:0,00015263087:1,3e-07:0,0:7667,399:111,361:1513,32:1065,209:DEBRIS:SMALL:US:1975-06-12:AFWTR::5100202:317181644:0 DELTA 1 DEB:1 21934U 75052JU  26085.65623919  .00000013  00000-0  15263-3 0  9994:2 21934  99.6836 343.3332 0292219 197.0890 190.6962 12.93095629632877::
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:SL-8 DEB:1991-009CD:EARTH:TEME:UTC:SGP4:"2026-03-26T16:07:40.832832":12,01221104:0,02630925:74,0635:161,916:310,7107:205,7923:0:U:21936:999:49884:0,00031525692:1,4e-07:0,0:8053,535:119,878:1887,282:1463,517:DEBRIS:SMALL:CIS:1991-02-12:PKMTR::5100202:317181144:0 SL-8 DEB:1 21936U 91009CD  26085.67200038  .00000014  00000-0  31526-3 0  9992:2 21936  74.0635 161.9160 0263092 310.7107 205.7923 12.01221104498848::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:COSMOS 2184:1992-020A:EARTH:TEME:UTC:SGP4:"2026-03-26T12:58:44.269824":13,73381656:0,00336967:82,9364:176,3398:25,3015:345,5733:0:U:21937:999:70099:3,7632317e-05:5e-07:0,0:7365,592:104,851:1012,277:962,638:PAYLOAD:LARGE:CIS:1992-04-15:PKMTR::5100202:317181645:0 COSMOS 2184:1 21937U 92020A   26085.54079016  .00000050  00000-0  37632-4 0  9998:2 21937  82.9364 176.3398 0033697  25.3015 345.5733 13.73381656700995:802,78:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:SL-8 R/B:1992-020B:EARTH:TEME:UTC:SGP4:"2026-03-26T09:53:24.989856":13,7555046:0,00276791:82,9309:141,346:249,878:121,0421:0:U:21938:999:70343:1,3639403e-05:2,8e-07:0,0:7357,848:104,685:1000,079:959,347:ROCKET BODY:LARGE:CIS:1992-04-15:PKMTR::5100202:317181145:0 SL-8 R/B:1 21938U 92020B   26085.41209479  .00000028  00000-0  13639-4 0  9999:2 21938  82.9309 141.3460 0027679 249.8780 121.0421 13.75550460703438:1421,21:Rocket Body
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:TELECOM 2B:1992-021A:EARTH:TEME:UTC:SGP4:"2026-03-26T10:45:50.022432":0,99506353:0,00120136:14,5187:4,3452:68,5964:169,9995:0:U:21939:999:11656:0,0:-4e-07:0,0:42380,685:1447,144:36053,464:35951,635:PAYLOAD:LARGE:FR:1992-04-15:FRGUI::5100202:317181646:0 TELECOM 2B:1 21939U 92021A   26085.44849563 -.00000040  00000-0  00000-0 0  9997:2 21939  14.5187   4.3452 0012014  68.5964 169.9995  0.99506353116563::
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:INMARSAT 2-F4:1992-021B:EARTH:TEME:UTC:SGP4:"2026-03-26T21:06:38.808576":0,97942335:0,00048122:12,0826:16,138:184,9849:354,6347:0:U:21940:999:4984:0,0:-5,4e-07:0,0:42830,67:1470,253:36473,146:36431,924:PAYLOAD:LARGE:IM:1992-04-15:FRGUI::5100202:317181146:0 INMARSAT 2-F4:1 21940U 92021B   26085.87961584 -.00000054  00000-0  00000-0 0  9999:2 21940  12.0826  16.1380 0004812 184.9849 354.6347  0.97942335 49843:816,65:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:ARIANE 44L+ DEB (SPELDA):1992-021D:EARTH:TEME:UTC:SGP4:"2026-03-26T15:42:08.969472":4,14552931:0,59297993:4,3418:77,9225:316,4917:9,5988:0:U:21942:999:39489:0,0059866977:0,00029906:0,0:16368,737:347,362:19696,935:284,27:DEBRIS:LARGE:FR:1992-04-15:FRGUI::5100202:317181647:0 ARIANE 44L+ DEB (SPELDA):1 21942U 92021D   26085.65427048  .00029906  00000-0  59867-2 0  9992:2 21942   4.3418  77.9225 5929799 316.4917   9.5988  4.14552931394899:320,0:Rocket Mission Related Object
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:SL-8 DEB:1991-009CE:EARTH:TEME:UTC:SGP4:"2026-03-26T08:45:49.071456":12,19265465:0,01373078:73,9524:232,2982:189,0949:196,2164:0:U:21943:999:55992:0,00062083121:5,1e-07:0,0:7973,879:118,104:1705,232:1486,257:DEBRIS:SMALL:CIS:1991-02-12:PKMTR::5100202:317181147:0 SL-8 DEB:1 21943U 91009CE  26085.36515129  .00000051  00000-0  62083-3 0  9999:2 21943  73.9524 232.2982 0137308 189.0949 196.2164 12.19265465559921::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2025-11-14T10:08:26":18 SPCS:CRRES DEB (CANISTER):1990-065S:EARTH:TEME:UTC:SGP4:"2025-11-13T22:05:33.266688":3,6983815:0,62338099:17,7562:221,2898:209,0975:93,6514:0:U:21948:999:35561:0,0019743261:9,694e-05:0,0:17662,847:389,36:22295,395:274,029:DEBRIS:MEDIUM:US:1990-07-25:AFETR::4880535:302533019:0 CRRES DEB (CANISTER):1 21948U 90065S   25317.92052392  .00009694  00000-0  19743-2 0  9998:2 21948  17.7562 221.2898 6233810 209.0975  93.6514  3.69838150355612::
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:USA 81:1992-023A:EARTH:TEME:UTC:SGP4:"2026-03-26T13:32:39.122880":14,32373245:0,00018744:85,0051:121,7033:68,1594:291,9798:0:U:21949:999:9720:5,2994091e-05:1,63e-06:0,0:7161,946:100,532:785,153:782,469:PAYLOAD:LARGE:US:1992-04-25:AFWTR::5100202:317181148:0 USA 81:1 21949U 92023A   26085.56434170  .00000163  00000-0  52994-4 0  9995:2 21949  85.0051 121.7033 0001874  68.1594 291.9798 14.32373245 97203::
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-23T06:38:30":18 SPCS:SL-8 DEB:1991-009CF:EARTH:TEME:UTC:SGP4:"2026-03-22T18:48:00.798048":12,0836636:0,0161127:74,3059:194,4079:167,5173:355,0354:0:U:21955:999:54485:0,0025694337:2,26e-06:0,0:8021,756:119,169:1772,873:1514,368:DEBRIS:SMALL:CIS:1991-02-12:PKMTR::5094924:316803972:0 SL-8 DEB:1 21955U 91009CF  26081.78334257  .00000226  00000-0  25694-2 0  9995:2 21955  74.3059 194.4079 0161127 167.5173 355.0354 12.08366360544850::
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-26T00:16:28":18 SPCS:COSMOS 839 DEB *:1976-067BV:EARTH:TEME:UTC:SGP4:"2026-03-25T13:52:57.374976":12,6570067:0,0725045:65,4607:202,6171:6,0381:354,8798:0:U:21957:999:58640:0,00032127:1,08e-06:0,0:7777,64:113,771:1963,419:835,591:DEBRIS:SMALL:CIS:1976-07-08:PKMTR::5097308:317042705:0 COSMOS 839 DEB *:1 21957U 76067BV  26084.57844184  .00000108  00000-0  32127-3 0  9998:2 21957  65.4607 202.6171 0725045   6.0381 354.8798 12.65700670586405::Payload Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:SL-8 DEB:1991-009CG:EARTH:TEME:UTC:SGP4:"2026-03-26T14:27:05.326272":12,16805178:0,01335105:73,9649:319,7803:269,0747:102,1936:0:U:21958:999:55674:-0,00017306957:-3,3e-07:0,0:7984,624:118,343:1713,092:1499,886:DEBRIS:SMALL:CIS:1991-02-12:PKMTR::5100202:317181650:0 SL-8 DEB:1 21958U 91009CG  26085.60214498 -.00000033  00000-0 -17307-3 0  9998:2 21958  73.9649 319.7803 0133510 269.0747 102.1936 12.16805178556742::
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-25T17:29:05":18 SPCS:SL-8 DEB:1991-009CH:EARTH:TEME:UTC:SGP4:"2026-03-25T13:07:17.749344":12,18960532:0,01297593:73,965:277,2887:209,4218:179,8533:0:U:21959:999:55822:0,00042585079:3e-07:0,0:7975,209:118,133:1700,56:1493,588:DEBRIS:SMALL:CIS:1991-02-12:PKMTR::5096884:317005569:0 SL-8 DEB:1 21959U 91009CH  26084.54673321  .00000030  00000-0  42585-3 0  9996:2 21959  73.9650 277.2887 0129759 209.4218 179.8533 12.18960532558223::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:PALAPA B4:1992-027A:EARTH:TEME:UTC:SGP4:"2026-03-26T16:07:23.884608":0,99947066:0,00035286:13,1575:17,8944:343,9886:198,3915:0:U:21964:999:4636:0,0:-3,65e-06:0,0:42256,009:1440,763:35892,785:35862,963:PAYLOAD:LARGE:INDO:1992-05-14:AFETR::5100202:317181651:0 PALAPA B4:1 21964U 92027A   26085.67180422 -.00000365  00000-0  00000-0 0  9998:2 21964  13.1575  17.8944 0003529 343.9886 198.3915  0.99947066 46364:1288,4:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-26T15:36:35":18 SPCS:DELTA 2 R/B(1):1992-027B:EARTH:TEME:UTC:SGP4:"2026-03-26T05:44:00.737088":12,22425586:0,1357449:19,6844:195,7821:240,643:105,1661:0:U:21965:999:50582:0,00044956:1,624e-05:0,0:7960,131:117,799:2662,543:501,449:ROCKET BODY:LARGE:US:1992-05-14:AFETR::5098984:317148184:0 DELTA 2 R/B(1):1 21965U 92027B   26085.23889742  .00001624  00000-0  44956-3 0  9991:2 21965  19.6844 195.7821 1357449 240.6430 105.1661 12.22425586505829:942,52:Rocket Body
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:DELTA 2 R/B(2):1992-027C:EARTH:TEME:UTC:SGP4:"2026-03-26T12:23:06.965376":2,05328643:0,64417869:22,3304:99,9802:35,6008:353,9339:0:U:21966:999:25407:0,0:-7,1e-07:0,0:26147,82:701,315:36613,553:2925,817:ROCKET BODY:LARGE:US:1992-05-14:AFETR::5100202:317181652:0 DELTA 2 R/B(2):1 21966U 92027C   26085.51605284 -.00000071  00000-0  00000-0 0  9995:2 21966  22.3304  99.9802 6441787  35.6008 353.9339  2.05328643254072:130,82:Rocket Body
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:DELTA 1 DEB:1975-052JV:EARTH:TEME:UTC:SGP4:"2026-03-26T22:02:52.450368":13,40684362:0,0109863:99,0121:65,6825:221,9115:164,0738:0:U:21969:999:68878:0,0011369682:6,1e-06:0,0:7484,868:107,408:1188,964:1024,502:DEBRIS:SMALL:US:1975-06-12:AFWTR::5100202:317181152:0 DELTA 1 DEB:1 21969U 75052JV  26085.91866262  .00000610  00000-0  11370-2 0  9998:2 21969  99.0121  65.6825 0109863 221.9115 164.0738 13.40684362688784::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:DELTA 1 DEB:1975-052JW:EARTH:TEME:UTC:SGP4:"2026-03-26T13:25:25.425984":12,92113647:0,03350436:99,6089:301,775:279,8531:104,0145:0:U:21972:999:60373:-9,7156742e-05:-7,3e-07:0,0:7671,283:111,445:1550,17:1036,127:DEBRIS:SMALL:US:1975-06-12:AFWTR::5100202:317181653:0 DELTA 1 DEB:1 21972U 75052JW  26085.55932206 -.00000073  00000-0 -97157-4 0  9998:2 21972  99.6089 301.7750 0335044 279.8531 104.0145 12.92113647603731::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:COSMOS 2187:1992-030A:EARTH:TEME:UTC:SGP4:"2026-03-26T10:24:38.146176":12,55735625:0,00497959:74,0028:220,8168:106,8397:311,1829:0:U:21976:999:54985:9,7709534e-05:0,0:0,0:7818,733:114,674:1479,532:1401,664:PAYLOAD:MEDIUM:CIS:1992-06-03:PKMTR::5100202:317181153:0 COSMOS 2187:1 21976U 92030A   26085.43377484  .00000000  00000-0  97710-4 0  9998:2 21976  74.0028 220.8168 0049796 106.8397 311.1829 12.55735625549851:39,64:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:COSMOS 2188:1992-030B:EARTH:TEME:UTC:SGP4:"2026-03-26T08:46:59.350080":12,57552225:0,00576685:74,0041:164,6043:33,4742:34,702:0:U:21977:999:55206:6,498438e-06:-1,5e-07:0,0:7811,201:114,508:1478,112:1388,02:PAYLOAD:MEDIUM:CIS:1992-06-03:PKMTR::5100202:317181654:0 COSMOS 2188:1 21977U 92030B   26085.36596470 -.00000015  00000-0  64984-5 0  9994:2 21977  74.0041 164.6043 0057669  33.4742  34.7020 12.57552225552064::
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:COSMOS 2189:1992-030C:EARTH:TEME:UTC:SGP4:"2026-03-26T23:09:59.733216":12,54028031:0,00405303:74,0002:273,0755:165,3043:308,295:0:U:21978:999:54783:0,00014242613:7e-08:0,0:7825,829:114,83:1479,412:1415,976:PAYLOAD:MEDIUM:CIS:1992-06-03:PKMTR::5100202:317181154:0 COSMOS 2189:1 21978U 92030C   26085.96527469  .00000007  00000-0  14243-3 0  9994:2 21978  74.0002 273.0755 0040530 165.3043 308.2950 12.54028031547835:39,64:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:COSMOS 2190:1992-030D:EARTH:TEME:UTC:SGP4:"2026-03-26T09:29:02.134176":12,52284396:0,00320589:74,0052:327,4092:231,3037:241,5865:0:U:21979:999:54558:2,5719899e-05:-1,2e-07:0,0:7833,091:114,99:1480,068:1429,844:PAYLOAD:MEDIUM:CIS:1992-06-03:PKMTR::5100202:317181655:0 COSMOS 2190:1 21979U 92030D   26085.39516359 -.00000012  00000-0  25720-4 0  9998:2 21979  74.0052 327.4092 0032059 231.3037 241.5865 12.52284396545583:39,64:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:COSMOS 2191:1992-030E:EARTH:TEME:UTC:SGP4:"2026-03-26T08:53:10.787136":12,44571809:0,00188924:74,0042:203,7746:245,904:170,4878:0:U:21980:999:53586:6,692251e-05:-6e-08:0,0:7865,419:115,702:1502,144:1472,424:PAYLOAD:MEDIUM:CIS:1992-06-03:PKMTR::5100202:317181155:0 COSMOS 2191:1 21980U 92030E   26085.37026374 -.00000006  00000-0  66923-4 0  9994:2 21980  74.0042 203.7746 0018892 245.9040 170.4878 12.44571809535863:39,64:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:COSMOS 2192:1992-030F:EARTH:TEME:UTC:SGP4:"2026-03-26T14:04:53.212800":12,46693089:0,00083244:74,0016:138,562:140,5467:13,8847:0:U:21981:999:53881:-2,3517221e-05:-1,9e-07:0,0:7856,494:115,506:1484,899:1471,819:PAYLOAD:MEDIUM:CIS:1992-06-03:PKMTR::5100202:317181656:0 COSMOS 2192:1 21981U 92030F   26085.58672700 -.00000019  00000-0 -23517-4 0  9995:2 21981  74.0016 138.5620 0008324 140.5467  13.8847 12.46693089538814:39,64:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:COSMOS 2193:1992-030G:EARTH:TEME:UTC:SGP4:"2026-03-26T23:21:04.430016":12,50455036:0,00221425:74,0068:23,1308:295,4237:134,1501:0:U:21982:999:54347:4,3417499e-05:-9e-08:0,0:7840,729:115,158:1479,956:1445,233:PAYLOAD:MEDIUM:CIS:1992-06-03:PKMTR::5100202:317181156:0 COSMOS 2193:1 21982U 92030G   26085.97296794 -.00000009  00000-0  43417-4 0  9993:2 21982  74.0068  23.1308 0022142 295.4237 134.1501 12.50455036543478:39,64:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:COSMOS 2194:1992-030H:EARTH:TEME:UTC:SGP4:"2026-03-26T23:33:46.478016":12,48474653:0,00162293:73,9997:83,5058:35,6956:352,1995:0:U:21983:999:54105:7,4554903e-05:-5e-08:0,0:7849,019:115,341:1483,622:1458,145:PAYLOAD:MEDIUM:CIS:1992-06-03:PKMTR::5100202:317181657:0 COSMOS 2194:1 21983U 92030H   26085.98178794 -.00000005  00000-0  74555-4 0  9997:2 21983  73.9997  83.5058 0016229  35.6956 352.1995 12.48474653541055:39,64:Payload
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:SL-8 R/B:1992-030J:EARTH:TEME:UTC:SGP4:"2026-03-26T15:22:38.924256":12,22272856:0,01241342:74,0011:149,3343:321,7302:192,6327:0:U:21984:999:50855:-6,272329e-06:-1,6e-07:0,0:7960,794:117,813:1681,48:1483,838:ROCKET BODY:LARGE:CIS:1992-06-03:PKMTR::5100202:317181157:0 SL-8 R/B:1 21984U 92030J   26085.64072829 -.00000016  00000-0 -62723-5 0  9991:2 21984  74.0011 149.3343 0124134 321.7302 192.6327 12.22272856508559:1421,21:Rocket Body
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-26T10:28:28":18 SPCS:DELTA 1 DEB:1975-052JX:EARTH:TEME:UTC:SGP4:"2026-03-26T03:11:30.108768":14,04865856:0,00328727:99,5446:316,8377:23,8126:127,3347:0:U:21985:999:69380:0,003151022:5,039e-05:0,0:7255,131:102,501:900,846:853,147:DEBRIS:SMALL:US:1975-06-12:AFWTR::5098523:317109733:0 DELTA 1 DEB:1 21985U 75052JX  26085.13298737  .00005039  00000-0  31510-2 0  9994:2 21985  99.5446 316.8377 0032873  23.8126 127.3347 14.04865856693804::Rocket Fragmentation Debris
3,0:GENERATED VIA SPACE-TRACK.ORG API:"2026-03-27T03:25:15":18 SPCS:THOR ABLESTAR DEB:1961-015MM:EARTH:TEME:UTC:SGP4:"2026-03-26T19:05:29.561856":14,0634033:0,00886244:66,8789:11,8922:92,6562:300,0935:0:U:21986:999:74131:8,520914e-05:6,7e-07:0,0:7250,059:102,393:936,177:807,671:DEBRIS:SMALL:US:1961-06-29:AFETR::5100202:317181158:0 THOR ABLESTAR DEB:1 21986U 61015MM  26085.79548104  .00000067  00000-0  85209-4 0  9999:2 21986  66.8789  11.8922 0088624  92.6562 300.0935 14.06340330741313::
